candidate_id,family,mechanism_family,timeframe,context,trigger,confirmation,participation,participation_style,invalidation,risk_model,exit_family,time_stop_bars,session_filter,modules,transfer_risk_prior,mechanism_signature,priority_seed,novelty_score,beam_score,source_branch,hypothesis,economic_fingerprint
s70_5e0039daa871304a,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,4h,transition,oi_divergence_revert,crowding_extreme_confirm,sentiment_snap,sentiment_snap,crowding_acceleration,crowding_reversion,fixed_rr,18,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,f058572f0f402847d12d,0.78,0.62,0.575,mechanism_generator,"{'context': 'transition', 'trigger': 'oi_divergence_revert', 'participation': 'sentiment_snap', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 18, 'session_filter': 'high_liquidity_hours'}",f058572f0f402847d12d
s70_6072ca45a4fd9d4a,liquidity_sweep_reversal,liquidity_sweep_reversal,30m,liquidity_rotation,liquidity_sweep_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,fixed_rr,4,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,be8c9a6dacc3e343498c,0.78,0.62,0.35,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",be8c9a6dacc3e343498c
s70_649ada6ad8a1909c,volatility_regime_transition,volatility_regime_transition,2h,transition,vol_regime_reclaim,momentum_slope_confirm,retest_break,retest_break,recompression,vol_transition,time_exit,14,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,65e932e6a02ee0859e93,0.78,0.62,0.5,mechanism_generator,"{'context': 'transition', 'trigger': 'vol_regime_reclaim', 'participation': 'retest_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 14, 'session_filter': 'any_session'}",65e932e6a02ee0859e93
s70_679e17845f37bdb5,squeeze_flow_breakout,squeeze_flow_breakout,1h,vol_shock,range_expansion_break,flow_burst_confirm,retest_hold,retest_hold,volatility_recompression,breakout_follow_through,scale_out_then_trail,10,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,edd5fd84eabc3d925561,0.78,0.62,0.5625,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'range_expansion_break', 'participation': 'retest_hold', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 10, 'session_filter': 'high_liquidity_hours'}",edd5fd84eabc3d925561
s70_67a37bd9d485d1c9,failed_breakout_reversal,failed_breakout_reversal,1h,transition,fake_breakout_reversal,reclaim_confirm,snapback_entry,snapback_entry,breakout_reacceptance,failed_breakout_reversal,fixed_rr,6,session_extremes,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,4218ce1d8e11954f2534,0.78,0.62,0.4625,mechanism_generator,"{'context': 'transition', 'trigger': 'fake_breakout_reversal', 'participation': 'snapback_entry', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",4218ce1d8e11954f2534
s70_6afefd91c3210e5f,structure_pullback_continuation,structure_pullback_continuation,1h,transition,pullback_reclaim,volume_expansion_confirm,break_reclaim,break_reclaim,structure_break,trend_pullback,scale_out_then_trail,16,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,cbf1c0afe713bbfed866,0.78,0.62,0.45,mechanism_generator,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'break_reclaim', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 16, 'session_filter': 'ldn_ny_overlap'}",cbf1c0afe713bbfed866
s70_6f610e216977cdf9,structure_pullback_continuation,structure_pullback_continuation,15m,trend,pullback_reclaim,volume_expansion_confirm,break_reclaim,break_reclaim,failed_reclaim,trend_pullback,trailing_atr,8,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,44b3b76ec29e45b42397,0.78,0.62,0.5,mechanism_generator,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'break_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'ldn_ny_overlap'}",44b3b76ec29e45b42397
s70_738dd3466d46ae59,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,liquidity_rotation,pool_violation_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,83d1d1228702c93b0442,0.78,0.62,0.375,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",83d1d1228702c93b0442
s70_78489aa2ba002acf,multi_tf_disagreement_repair,multi_tf_disagreement_repair,1h,transition,htf_ltf_disagreement_repair,flow_continuation_confirm,late_confirmation,late_confirmation,misalignment_persists,multi_tf_repair,scale_out_then_trail,18,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,8c4520828cd3f81eb26b,0.78,0.62,0.425,mechanism_generator,"{'context': 'transition', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'late_confirmation', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 18, 'session_filter': 'ldn_ny_overlap'}",8c4520828cd3f81eb26b
s70_9366696be4790301,liquidity_sweep_reversal,liquidity_sweep_reversal,2h,range,pool_violation_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,failed_reclaim,sweep_reversal,breakeven_then_fixed,8,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,118ebf6e1d163becdebf,0.78,0.62,0.6625,mechanism_generator,"{'context': 'range', 'trigger': 'pool_violation_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 8, 'session_filter': 'session_extremes'}",118ebf6e1d163becdebf
s70_a0d945c7b3ffcfc4,volatility_regime_transition,volatility_regime_transition,15m,vol_shock,vol_regime_reclaim,momentum_slope_confirm,retest_break,retest_break,failed_expansion,vol_transition,time_exit,20,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,27fa2bb3bab02ae90fda,0.78,0.62,0.55,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'vol_regime_reclaim', 'participation': 'retest_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 20, 'session_filter': 'any_session'}",27fa2bb3bab02ae90fda
s70_a75c98516a196041,squeeze_flow_breakout,squeeze_flow_breakout,30m,vol_shock,compression_breakout,flow_burst_confirm,retest_hold,retest_hold,failed_breakout,breakout_follow_through,trailing_atr,16,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,ecf329f07750456f771c,0.78,0.62,0.5875,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'retest_hold', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 16, 'session_filter': 'any_session'}",ecf329f07750456f771c
s70_a7998837dbca4ad6,squeeze_flow_breakout,squeeze_flow_breakout,2h,transition,compression_breakout,flow_burst_confirm,retest_hold,retest_hold,volatility_recompression,breakout_follow_through,trailing_atr,10,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,2a0995b2aebb3c8e1e57,0.78,0.62,0.5375,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'retest_hold', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 10, 'session_filter': 'any_session'}",2a0995b2aebb3c8e1e57
s70_d98bd48994052839,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,range,liquidity_sweep_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,flow_reversal,sweep_reversal,fixed_rr,6,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,b6b6e2968c4e3573b19a,0.78,0.62,0.4,mechanism_generator,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",b6b6e2968c4e3573b19a
s70_e95b4792ed8f5791,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,range,liquidity_sweep_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,failed_reclaim,sweep_reversal,fixed_rr,8,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,af9fb15c2ee89cc3c918,0.78,0.62,0.6375,mechanism_generator,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 8, 'session_filter': 'any_session'}",af9fb15c2ee89cc3c918
s70_f48328453334a9b9,multi_tf_disagreement_repair,multi_tf_disagreement_repair,4h,trend,htf_ltf_disagreement_repair,flow_continuation_confirm,alignment_reclaim,alignment_reclaim,htf_bias_flip,multi_tf_repair,scale_out_then_trail,12,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,21ae24ce96cd131bdbf6,0.78,0.62,0.375,mechanism_generator,"{'context': 'trend', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'alignment_reclaim', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'ldn_ny_overlap'}",21ae24ce96cd131bdbf6
s70_f620d4a16a1acb6e,failed_breakout_reversal,failed_breakout_reversal,2h,vol_shock,failed_breakout_snapback,exhaustion_confirm,reclaim_retest,reclaim_retest,trend_continuation,failed_breakout_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,4c12a2b11b703da648b0,0.78,0.62,0.4375,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'failed_breakout_snapback', 'participation': 'reclaim_retest', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",4c12a2b11b703da648b0
s70_f7ef31b95a17ae38,failed_breakout_reversal,failed_breakout_reversal,4h,vol_shock,fake_breakout_reversal,exhaustion_confirm,reclaim_retest,reclaim_retest,trend_continuation,failed_breakout_reversal,fixed_rr,4,session_extremes,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,f08cebbbcc7fe081172e,0.78,0.62,0.4125,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'fake_breakout_reversal', 'participation': 'reclaim_retest', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",f08cebbbcc7fe081172e
s70_fe9282ab7d464db9,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,1h,crowding,oi_divergence_revert,crowding_extreme_confirm,sentiment_snap,sentiment_snap,trend_resume,crowding_reversion,time_exit,6,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,8e85a1779b0497914250,0.78,0.62,0.625,mechanism_generator,"{'context': 'crowding', 'trigger': 'oi_divergence_revert', 'participation': 'sentiment_snap', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 6, 'session_filter': 'high_liquidity_hours'}",8e85a1779b0497914250
s70_ff21419f1901e2c6,exhaustion_mean_reversion,exhaustion_mean_reversion,1h,range,exhaustion_reversal,flow_exhaustion_confirm,close_reclaim,close_reclaim,new_extreme_break,mean_reversion,time_exit,12,late_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,450abb6eb5932576444e,0.78,0.62,0.3625,mechanism_generator,"{'context': 'range', 'trigger': 'exhaustion_reversal', 'participation': 'close_reclaim', 'invalidation': 'new_extreme_break', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'late_session'}",450abb6eb5932576444e
s70_0109643ca48fc284,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,30m,crowding,funding_flush_reversion,sentiment_reversal_confirm,delayed_reversal,delayed_reversal,trend_resume,crowding_reversion,time_exit,12,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,702cbd5c1c44bcdca046,0.78,0.601818,0.5875,mechanism_generator,"{'context': 'crowding', 'trigger': 'funding_flush_reversion', 'participation': 'delayed_reversal', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'high_liquidity_hours'}",702cbd5c1c44bcdca046
s70_056573a72f23e1f6,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,2h,transition,funding_flush_reversion,sentiment_reversal_confirm,delayed_reversal,delayed_reversal,crowding_acceleration,crowding_reversion,time_exit,6,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,9a25e8f90c0fb3bd22aa,0.78,0.601818,0.5375,mechanism_generator,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'delayed_reversal', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 6, 'session_filter': 'high_liquidity_hours'}",9a25e8f90c0fb3bd22aa
s70_1742624c4a4a3159,exhaustion_mean_reversion,exhaustion_mean_reversion,15m,range,stretch_extreme_revert,flow_exhaustion_confirm,close_reclaim,close_reclaim,trend_resume,mean_reversion,time_exit,8,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,9bb606e6a1ef2ade1006,0.78,0.601818,0.35,mechanism_generator,"{'context': 'range', 'trigger': 'stretch_extreme_revert', 'participation': 'close_reclaim', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'any_session'}",9bb606e6a1ef2ade1006
s70_21a16ee1b4e52f60,exhaustion_mean_reversion,exhaustion_mean_reversion,30m,range,exhaustion_reversal,flow_exhaustion_confirm,close_reclaim,close_reclaim,trend_resume,mean_reversion,fixed_rr,4,late_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,c5b4a5c6d22b74271ed1,0.78,0.601818,0.6875,mechanism_generator,"{'context': 'range', 'trigger': 'exhaustion_reversal', 'participation': 'close_reclaim', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'late_session'}",c5b4a5c6d22b74271ed1
s70_30f731633d01bb8a,squeeze_flow_breakout,squeeze_flow_breakout,15m,vol_shock,compression_breakout,flow_burst_confirm,breakout_chase,breakout_chase,failed_breakout,breakout_follow_through,trailing_atr,24,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,f202c3812c4d1bc99e37,0.78,0.601818,0.55,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'breakout_chase', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'any_session'}",f202c3812c4d1bc99e37
s70_3480982397ee58af,failed_breakout_reversal,failed_breakout_reversal,15m,transition,failed_breakout_snapback,exhaustion_confirm,reclaim_retest,reclaim_retest,trend_continuation,failed_breakout_reversal,fixed_rr,4,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,7a4a21fc1936290f0270,0.78,0.601818,0.45,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'reclaim_retest', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'any_session'}",7a4a21fc1936290f0270
s70_3ccb327c6e4c56ef,structure_pullback_continuation,structure_pullback_continuation,1h,transition,micro_break_reclaim,volume_expansion_confirm,aligned_flow,aligned_flow,structure_break,trend_pullback,scale_out_then_trail,8,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,122f0f566ef662a8893a,0.78,0.601818,0.3875,mechanism_generator,"{'context': 'transition', 'trigger': 'micro_break_reclaim', 'participation': 'aligned_flow', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8, 'session_filter': 'any_session'}",122f0f566ef662a8893a
s70_43286f8f5bf852c3,multi_tf_disagreement_repair,multi_tf_disagreement_repair,4h,trend,bias_realignment_break,structure_realign_confirm,pullback_after_realign,pullback_after_realign,htf_bias_flip,multi_tf_repair,trailing_atr,18,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,8b10f51b8feb89768660,0.78,0.601818,0.675,mechanism_generator,"{'context': 'trend', 'trigger': 'bias_realignment_break', 'participation': 'pullback_after_realign', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 18, 'session_filter': 'any_session'}",8b10f51b8feb89768660
